Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,58.56484437708907,3.27,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,3867.184136478444,34.9,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,91.44814978300433,4.88,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,123.73209847191988,5.71,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,177.87790638124497,7.03,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,42.25192813832891,3.47,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,40.34924586334391,3.33,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,40.905164791626575,3.35,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,48.79183853055218,3.61,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,213.61451883203108,7.86,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,242.73281739335573,8.45,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,49.33164827204753,3.81,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,43.61095044412823,3.56,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,46.06253029021625,3.69,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,44.16410339102119,3.67,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,41.49647288340874,3.56,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,42.61848005692719,3.62,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,57.438858205896494,3.24,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,103.74464014944616,4.33,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,2979.72976534508,28.97,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,87.09846945937839,4.75,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,155.06782327101374,6.41,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,153.0295624380924,6.21,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,41.36266251611668,3.44,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,41.22034761331288,3.36,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,50.12808261156098,3.77,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,46.716808283654,3.8,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,48.40779017072822,3.86,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,48.37657035721232,3.86,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,50.32477793396708,3.9,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,46.40540694230254,3.77,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,48.717696131793545,3.6,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,54.24077874966213,3.79,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,283.42015479505926,9.23,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,43.06103301220688,3.59,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,39.9134682445598,3.45,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,83.46196750010535,4.98,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,46.203104035750485,3.74,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,41.626642958962144,3.55,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,43.05847715165843,3.6,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,55.057139015004985,3.15,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,57.09812866750135,3.22,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,4009.97292644925,35.6,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,40.64648623019331,3.3,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,62.45037203643118,3.87,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,753.6772134829413,15.27,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,58.62251664099871,3.97,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,58.27557900339545,3.91,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,74.13843219747449,4.44,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,48.96147627166992,3.62,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,202.08970723594825,7.61,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,253.64429922432464,8.65,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,43.49500784302507,3.61,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,41.51249713856701,3.51,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,78.2900559716997,4.81,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,45.903006212707446,3.73,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,43.112392698577146,3.61,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,44.63590558199586,3.68,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,54.74312792265376,3.17,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,112.60245235898358,4.5,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,3269.87336800348,30.71,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,40.77150730630551,3.31,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,64.14645757788644,3.93,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,633.4392719639736,13.27,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,56.98046925574151,3.93,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,67.17237697065083,4.18,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,71.58433058844368,4.33,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,46.11221517087202,3.79,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,48.13153733096196,3.85,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,47.98196042182384,3.84,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,50.26887346103696,3.89,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,46.41117880407783,3.77,False
Linear regression,None,Sudden Drift,Small,Important,Training,36.85093509697639,2.66,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,37.01913658648755,2.66,False
Linear regression,None,Sudden Drift,Small,Important,Test,73.33911857726513,3.75,False
Linear regression,None,Sudden Drift,Small,Medium,Training,35.90754063948142,2.67,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,36.90068089807282,2.68,False
Linear regression,None,Sudden Drift,Small,Medium,Test,151.89211180069628,6.14,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,35.78503646825657,2.73,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,38.57082548297426,2.84,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,63.39514035048197,3.65,False
Linear regression,None,Sudden Drift,Large,Important,Training,45.1944194140273,2.53,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,45.76452726252944,2.54,False
Linear regression,None,Sudden Drift,Large,Important,Test,741.321404379487,12.59,False
Linear regression,None,Sudden Drift,Large,Medium,Training,43.33798677049416,2.63,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,55.6773364913176,2.95,False
Linear regression,None,Sudden Drift,Large,Medium,Test,2162.013672338838,25.72,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,41.93615392203794,2.9,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,71.68517019786182,3.88,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,290.99072217795936,8.54,False
Linear regression,None,Incremental Drift,Small,Important,Training,36.34448107545933,2.65,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,45.60135295497389,2.92,False
Linear regression,None,Incremental Drift,Small,Important,Test,66.93088956715408,3.6,False
Linear regression,None,Incremental Drift,Small,Medium,Training,35.93584307867713,2.68,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,81.99298205240346,4.23,False
Linear regression,None,Incremental Drift,Small,Medium,Test,116.93065547219815,5.16,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,35.0792585769296,2.71,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,38.28640770475723,2.83,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,52.33212064877444,3.28,False
Linear regression,None,Incremental Drift,Large,Important,Training,45.425034796752975,2.54,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,45.12722955215825,2.55,False
Linear regression,None,Incremental Drift,Large,Important,Test,777.6232534346573,12.57,False
Linear regression,None,Incremental Drift,Large,Medium,Training,47.23799210150977,2.77,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,55.11503685603694,2.94,False
Linear regression,None,Incremental Drift,Large,Medium,Test,1427.0469937063358,19.38,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,42.1310351070515,2.93,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,80.15228154129251,4.24,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,426.71945591983086,10.73,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,33.6049971709339,2.7,False
Linear regression,None,Sudden Shock,Small,Important,3 days,34.25948381299463,2.72,False
Linear regression,None,Sudden Shock,Large,Important,3 days,34.006000919541485,2.7,False
Linear regression,None,Sudden Shock,Small,Important,7 days,34.294125313012486,2.72,False
Linear regression,None,Sudden Shock,Large,Important,7 days,33.69011257077189,2.69,False
Linear regression,Important,Sudden Drift,Small,Important,Training,71.634151491819,3.84,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,110.16346627381064,4.78,True
Linear regression,Important,Sudden Drift,Small,Important,Test,141.04060461720854,5.58,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,36.009718700948945,2.67,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,37.28783429062702,2.69,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,157.03442374411608,6.29,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,35.4687357983033,2.74,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,37.99448769020604,2.81,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,68.61386324139818,3.82,False
Linear regression,Important,Sudden Drift,Large,Important,Training,655.5635205812498,10.73,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,992.9714672703604,14.8,True
Linear regression,Important,Sudden Drift,Large,Important,Test,1718.7194933228195,20.39,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,44.55104990969468,2.67,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,53.460420079022654,2.88,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,2561.8165912522845,28.39,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,41.59996487772749,2.89,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,72.17493410588673,3.91,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,441.018149079755,11.31,False
Linear regression,Important,Incremental Drift,Small,Important,Training,69.18572472353293,3.77,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,126.62034150650244,5.26,True
Linear regression,Important,Incremental Drift,Small,Important,Test,120.23057786982028,5.07,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,36.22507813503184,2.68,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,86.92533161545957,4.35,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,144.54016082818455,5.87,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,35.19411556083702,2.71,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,39.24750856426855,2.85,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,63.80311622027244,3.68,False
Linear regression,Important,Incremental Drift,Large,Important,Training,588.1695080617558,10.11,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1413.126503355404,18.24,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1351.2567144944087,17.1,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,46.4593447341575,2.74,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,53.95820039026957,2.9,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,1700.5051707049108,21.41,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,44.57084674608192,3.03,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,73.63264829026774,4.03,False
