Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,Switched,MSE,SMAPE,Dropped drifting
Ensemble,None,Incremental Drift,Large,Important,Test,True,65.17882665418448,4.76,False
Ensemble,None,Incremental Drift,Large,Medium,Training,False,25.81971934526112,3.52,False
Ensemble,None,Incremental Drift,Large,Medium,Training/Test,True,65.10273834056812,5.79,False
Ensemble,None,Incremental Drift,Large,Medium,Test,True,56.55481812161638,5.36,False
Ensemble,None,Incremental Drift,Large,Unimportant,Training,False,19.61036165091653,3.17,False
Ensemble,None,Incremental Drift,Large,Unimportant,Training/Test,False,24.33504280300372,3.45,False
Ensemble,None,Incremental Drift,Large,Unimportant,Test,False,20.298680328212328,3.17,False
Ensemble,None,No Drift,No Drift,No Drift,No Drift,False,19.73650443241323,3.08,False
Ensemble,None,Sudden Shock,Small,Important,3 days,False,22.83630271163447,3.39,False
Ensemble,None,Sudden Shock,Large,Important,3 days,False,39.26234578397332,3.73,False
Ensemble,None,Sudden Shock,Small,Important,7 days,False,19.910341217226364,3.21,False
Ensemble,None,Sudden Shock,Large,Important,7 days,False,39.71690467115105,3.59,False
Ensemble,Important,Sudden Drift,Small,Important,Training,False,43.75855881083324,4.82,True
Ensemble,Important,Sudden Drift,Small,Important,Training/Test,False,63.81026492955047,5.16,True
Ensemble,Important,Sudden Drift,Small,Important,Test,False,96.9017200659096,7.03,True
Ensemble,Important,Sudden Drift,Small,Medium,Training,False,20.972585555154065,3.27,False
Ensemble,Important,Sudden Drift,Small,Medium,Training/Test,False,23.554564381591813,3.37,False
Ensemble,Important,Sudden Drift,Small,Medium,Test,False,27.20857408180844,3.71,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Training,False,22.285958025337354,3.32,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Training/Test,False,22.471794152332937,3.34,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Test,False,18.10856385602753,3.03,False
Ensemble,Important,Sudden Drift,Large,Important,Training,False,131.68179587264976,6.86,True
Ensemble,Important,Sudden Drift,Large,Important,Training/Test,False,61.249519851844205,4.12,True
Ensemble,Important,Sudden Drift,Large,Important,Test,True,383.0765168226656,11.36,True
Ensemble,Important,Sudden Drift,Large,Medium,Training,False,23.82525385514341,3.41,False
Ensemble,Important,Sudden Drift,Large,Medium,Training/Test,False,50.44216344796492,5.02,False
Ensemble,Important,Sudden Drift,Large,Medium,Test,True,76.42414474946254,5.94,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Training,False,18.900717612558957,3.11,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Training/Test,False,20.964630949099877,3.18,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Test,False,22.31979315578153,3.37,False
Ensemble,Important,Incremental Drift,Small,Important,Training,False,43.064325000891294,4.76,True
Ensemble,Important,Incremental Drift,Small,Important,Training/Test,False,83.37132052468019,5.99,True
Ensemble,Important,Incremental Drift,Small,Important,Test,True,69.21438382901961,5.79,True
Ensemble,Important,Incremental Drift,Small,Medium,Training,False,17.563924326319245,3.01,False
Ensemble,Important,Incremental Drift,Small,Medium,Training/Test,False,27.662412596547405,3.67,False
Ensemble,Important,Incremental Drift,Small,Medium,Test,False,25.363927979149835,3.56,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Training,False,21.263182406231397,3.29,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Training/Test,False,21.738685177796,3.29,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Test,False,18.108922964642545,3.04,False
Ensemble,Important,Incremental Drift,Large,Important,Training,False,292.0513435266842,10.52,True
Ensemble,Important,Incremental Drift,Large,Important,Training/Test,True,375.8743372177571,11.55,True
Ensemble,Important,Incremental Drift,Large,Important,Test,True,317.0417582434914,9.99,True
Ensemble,Important,Incremental Drift,Large,Medium,Training,False,28.344450905467426,3.66,False
Ensemble,Important,Incremental Drift,Large,Medium,Training/Test,True,66.48051184290588,5.85,False
Ensemble,Important,Incremental Drift,Large,Medium,Test,True,63.8493647840003,5.7,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Training,False,19.75285388144265,3.19,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Training/Test,False,25.62842228568061,3.55,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Test,False,20.574289046327333,3.22,False
Ensemble,Important,No Drift,No Drift,No Drift,No Drift,False,18.80481720493161,3.13,False
Ensemble,Important,Sudden Shock,Small,Important,3 days,False,21.175478120035656,3.32,True
Ensemble,Important,Sudden Shock,Large,Important,3 days,False,55.12362448937399,4.22,True
Ensemble,Important,Sudden Shock,Small,Important,7 days,False,20.353969091801112,3.24,True
Ensemble,Important,Sudden Shock,Large,Important,7 days,False,64.47781797953512,4.18,True
Ensemble,Medium,Sudden Drift,Small,Important,Training,False,24.226445738296498,3.45,False
Ensemble,Medium,Sudden Drift,Small,Important,Training/Test,False,56.074347571531526,4.76,False
Ensemble,Medium,Sudden Drift,Small,Important,Test,True,64.91600453157676,5.69,False
Ensemble,Medium,Sudden Drift,Small,Medium,Training,False,19.03748727445794,3.11,True
Ensemble,Medium,Sudden Drift,Small,Medium,Training/Test,False,19.13848369780654,3.06,True
Ensemble,Medium,Sudden Drift,Small,Medium,Test,False,25.939289256587653,3.49,True
Ensemble,Medium,Sudden Drift,Small,Unimportant,Training,False,19.528044949597422,3.09,False
Ensemble,Medium,Sudden Drift,Small,Unimportant,Training/Test,False,24.928978262784742,3.41,False
Ensemble,Medium,Sudden Drift,Small,Unimportant,Test,False,19.5169549759776,3.11,False
Ensemble,Medium,Sudden Drift,Large,Important,Training,False,131.13792141027025,6.93,False
Ensemble,Medium,Sudden Drift,Large,Important,Training/Test,False,47.63646127629314,4.0,False
Ensemble,Medium,Sudden Drift,Large,Important,Test,True,210.1307495905533,7.37,False
Ensemble,Medium,Sudden Drift,Large,Medium,Training,False,21.51728357483071,3.28,True
Ensemble,Medium,Sudden Drift,Large,Medium,Training/Test,False,52.44167186763654,5.17,True
Ensemble,Medium,Sudden Drift,Large,Medium,Test,True,62.91275754271607,5.41,True
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training,False,17.421238457576944,2.97,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training/Test,False,21.2092483104172,3.23,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Test,False,23.435862760383785,3.43,False
Ensemble,Medium,Incremental Drift,Small,Important,Training,False,25.589339790861352,3.53,False
Ensemble,Medium,Incremental Drift,Small,Important,Training/Test,True,66.02726379250045,5.74,False
Ensemble,Medium,Incremental Drift,Small,Important,Test,True,67.45155436284249,5.69,False
Ensemble,Medium,Incremental Drift,Small,Medium,Training,False,20.16282832616135,3.21,True
Ensemble,Medium,Incremental Drift,Small,Medium,Training/Test,False,26.379907881885018,3.48,True
Ensemble,Medium,Incremental Drift,Small,Medium,Test,False,24.542434793603903,3.36,True
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training,False,18.74172530552589,3.08,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training/Test,False,21.01532922997168,3.23,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Test,False,19.22810171975871,3.08,False
Ensemble,Medium,Incremental Drift,Large,Important,Training,False,141.23581145294926,7.15,False
Ensemble,Medium,Incremental Drift,Large,Important,Training/Test,True,271.92755789366163,9.25,False
Ensemble,Medium,Incremental Drift,Large,Important,Test,True,69.53826814886249,4.88,False
Ensemble,Medium,Incremental Drift,Large,Medium,Training,False,24.774584778541392,3.5,True
Ensemble,Medium,Incremental Drift,Large,Medium,Training/Test,True,60.10489711998221,5.5,True
Ensemble,Medium,Incremental Drift,Large,Medium,Test,True,58.98876143617936,5.37,True
Ensemble,Medium,Incremental Drift,Large,Unimportant,Training,False,18.831304143804743,3.1,False
Ensemble,Medium,Incremental Drift,Large,Unimportant,Training/Test,False,24.26062657746765,3.4,False
Ensemble,Medium,Incremental Drift,Large,Unimportant,Test,False,21.773026938734056,3.28,False
Ensemble,Medium,No Drift,No Drift,No Drift,No Drift,False,19.88210554318485,3.14,False
Ensemble,Medium,Sudden Shock,Small,Important,3 days,False,19.4446875278143,3.1,False
Ensemble,Medium,Sudden Shock,Large,Important,3 days,False,40.33286751817535,3.69,False
Ensemble,Medium,Sudden Shock,Small,Important,7 days,False,18.26382061581224,3.03,False
Ensemble,Medium,Sudden Shock,Large,Important,7 days,False,36.30032095712585,3.41,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training,False,25.12714032918597,3.51,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training/Test,False,57.68850272821426,4.82,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Test,True,68.6291041957986,5.94,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training,False,18.20299775754117,3.03,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training/Test,False,21.170540145364207,3.22,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Test,False,28.04459341885413,3.76,False
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training,False,18.66607051783766,3.11,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,False,19.243572719758827,3.18,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Test,False,19.30084737184664,3.09,True
Ensemble,Unimportant,Sudden Drift,Large,Important,Training,False,125.05408437681614,6.79,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Training/Test,False,44.51673532162181,3.84,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Test,True,212.64511080239157,7.39,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training,False,21.353489709094923,3.2,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training/Test,False,41.913340165194775,4.48,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Test,True,65.74488649091104,5.56,False
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training,False,18.84309567162932,3.1,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,False,22.72850972766676,3.37,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Test,False,25.36598234604709,3.57,True
Ensemble,Unimportant,Incremental Drift,Small,Important,Training,False,24.52326837722043,3.43,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Training/Test,True,67.37314872092477,5.85,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Test,True,65.23658124220734,5.7,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training,False,19.659703350149808,3.16,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training/Test,False,24.07430487436025,3.54,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Test,False,26.3187237263764,3.61,False
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training,False,22.63804733953718,3.42,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,False,21.588202072900536,3.23,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Test,False,19.009167224204425,3.06,True
Ensemble,Unimportant,Incremental Drift,Large,Important,Training,False,135.42313363254823,7.12,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Training/Test,True,280.8498842284718,9.45,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Test,True,72.82849158940532,5.09,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training,False,24.997679018407823,3.41,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training/Test,True,64.34734080352264,5.78,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Test,True,62.08956690006273,5.63,False
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training,False,20.25909268211992,3.19,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,False,26.307369576363374,3.62,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Test,False,23.302651936415263,3.38,True
Ensemble,Unimportant,No Drift,No Drift,No Drift,No Drift,False,18.638379367195704,3.05,False
Ensemble,Unimportant,Sudden Shock,Small,Important,3 days,False,23.742627930058354,3.39,False
Ensemble,Unimportant,Sudden Shock,Large,Important,3 days,False,37.83139879848272,3.62,False
Ensemble,Unimportant,Sudden Shock,Small,Important,7 days,False,19.543393806201408,3.13,False
Ensemble,Unimportant,Sudden Shock,Large,Important,7 days,False,37.63807443014561,3.43,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training,False,27.947575910592622,3.58,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training/Test,False,53.62299139494958,5.35,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Test,False,147.7184524662164,10.03,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training,False,16.716013816125045,3.02,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training/Test,False,21.73059999342243,3.45,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Test,False,27.80248227922937,3.91,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training,False,16.96820187680416,3.12,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training/Test,False,21.327067467811027,3.5,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Test,False,22.87047664587628,3.6,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training,False,150.80095085574044,6.8,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training/Test,False,56.32834929198142,4.15,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Test,False,1561.561513181598,30.99,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training,False,26.601620012925395,3.44,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training/Test,False,68.0142822168819,5.68,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Test,False,175.7199147734567,9.33,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training,False,16.739408617164546,3.01,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training/Test,False,27.187187903720584,3.84,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Test,False,33.60061065425322,4.29,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training,False,24.889015723088715,3.47,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training/Test,False,84.86647223137037,7.33,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Test,False,125.98008645415506,8.85,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training,False,16.697637469640696,2.97,False
